userid,nodeid,group,label,date_start,date_end,formatted,latitude,longitude,placeid,street_address,route,intersection,political,country,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,administrative_area_level_4,administrative_area_level_5,colloquial_area,locality,ward,sublocality,neighborhood,premise,subpremise,postal_code,natural_feature,airport,park,point_of_interest,floor,establishment,parking,post_box,postal_town,room,street_number,bus_station,train_station,transit_station,last_updated,last_retrieved
cfcaef51-b0d1-4e91-9773-066438cff6b8,f0f8bfda-3d52-4a47-bd2b-b8129e62d8f0,event,BUNI INNOVATION HUB DAR ES SALAAM TANZANIA,3/1/2015,3/1/2015,"Sayansi Bulding, COSTECH, Dar es Salaam 4302, Tanzania",-6.7746191,39.2412605,ChIJlfF9ySZMXBgRcjo29HvtSKA,,,,,Tanzania,,Kinondoni,,,,,Dar es Salaam,,,,,,4302,,,,,,,,,,,,,,,7/28/2016 19:56,10/24/2016
d06ca53d-8302-4841-9df5-38ed4fda597c,9237db10-7275-4cd5-986b-cb3532454210,location,BEIRUT LEBANON,,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
d06ca53d-8302-4841-9df5-38ed4fda597c,4f82ac57-cdea-402a-936d-c67e0adcc0fb,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
d08a3d02-ba26-46e4-98d0-85ad302425e2,db388d27-5cc4-4a52-afab-cfc8ccc4a89b,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Beirut,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/20/2016 11:50,10/24/2016
d0bb4f77-c14a-4536-9ba3-f9fa3e40a236,106176ef-1545-4d5b-ab2b-bb47de4ba8b5,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/22/2016 12:50,10/24/2016
d0bb4f77-c14a-4536-9ba3-f9fa3e40a236,4d396bae-9d04-4637-a4f1-eafbcec1fed4,event,BUNI INNOVATION HUB DAR ES SALAAM TANZANIA,6/1/2016,6/1/2016,"Sayansi Bulding, COSTECH, Dar es Salaam 4302, Tanzania",-6.7746191,39.2412605,ChIJlfF9ySZMXBgRcjo29HvtSKA,,,,,Tanzania,,Kinondoni,,,,,Dar es Salaam,,,,,,4302,,,,,,,,,,,,,,,8/22/2016 12:50,10/24/2016
d1262d85-0be4-441d-a8ce-36664ba9b5bc,9cf56c46-6291-4738-82fc-a40ba7af2e92,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
d156baf8-1c36-4711-b522-e11e83103f1f,71de11a1-0d0f-4cec-b1ae-542a8cb788ce,organization,ILBORU ARUSHA TANZANIA,3/1/2016,,"Ilboru, Arusha, Tanzania",-3.3498311,36.6822395,ChIJtazZj20cNxgRuAvEowtloY4,,,,,Tanzania,Arusha Region,Arusha,,,,,Arusha,,,Ilboru,,,,,,,,,,,,,,,,,,9/2/2016 10:05,10/24/2016
d156baf8-1c36-4711-b522-e11e83103f1f,3844fcf5-8696-46dc-8b70-53bcb28da356,person,"MAFINGA, IRINGA REGION, TANZANIA",,,"Mafinga, Tanzania",-8.3026123,35.2917442,ChIJZcBHyYCmVRgRkAegceamd-s,,,,,Tanzania,Iringa Region,Mufindi,,,,,Mafinga,,,,,,,,,,,,,,,,,,,,,9/2/2016 10:05,10/24/2016
d16df6ac-11ed-48cb-ab09-21cb1ec75b57,f306713e-b550-44f2-afe9-11656046ef1c,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,9/2/2016 10:22,10/24/2016
d2654586-82fe-4528-81bc-b576ba8ad838,495ff676-b202-479b-8b65-71f3d9a953fc,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/9/2016 18:26,10/24/2016
d2654586-82fe-4528-81bc-b576ba8ad838,362df89e-ef4c-4b7f-a9d3-7ab753ba1004,location,SURSOK MUSEUM BEIRUT LEBANON,,,"Greek Orthodox Archbishopric Street, Ashrafieh,, Bayrut, Lebanon",33.8931046,35.5163612,ChIJgb6Z3vsWHxURC-JY-pMiqCs,,,,,Lebanon,Beirut,Beirut,,,,,Bayrut,,,,,,,,,,,,,,,,,,,,,6/9/2016 18:26,10/24/2016
d2654586-82fe-4528-81bc-b576ba8ad838,ea4ea5b1-ec69-44bb-95f0-449923089098,location,DBAYEH MOUNT LEBANON LEBANON,,,"Dbayeh, Lebanon",33.9329147,35.5892181,ChIJTfNyRUo-HxURkFdYJTK-404,,,,,Lebanon,Mount Lebanon,Matn,Dbayeh,,,,,,,,,,,,,,,,,,,,,,,,,6/9/2016 18:26,10/24/2016
d2ce58fe-3410-47cc-bf59-e1d4bb623a49,a5b2ae5f-8ed8-4483-b592-3fcffef027be,organization,SINZA DAR ES SALAAM TANZANIA,7/1/2016,,"Sinza, Dar es Salaam, Tanzania",-6.785799,39.2284584,ChIJk7IDC6ROXBgRHmj4YRW-eHQ,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/29/2016 19:05,10/24/2016
d2ce58fe-3410-47cc-bf59-e1d4bb623a49,22c9daff-8ac6-473d-9100-b4d728f3da18,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/29/2016 19:05,10/24/2016
d39d3979-12d3-43c4-a90b-4f002235b13d,bc6700b9-fd0e-442e-b59f-4688723e7064,location,BUNI INNOVATION HUB DAR ES SALAAM TANZANIA,,,"Sayansi Bulding, COSTECH, Dar es Salaam 4302, Tanzania",-6.7746191,39.2412605,ChIJlfF9ySZMXBgRcjo29HvtSKA,,,,,Tanzania,,Kinondoni,,,,,Dar es Salaam,,,,,,4302,,,,,,,,,,,,,,,8/12/2016 11:49,10/24/2016
d39d3979-12d3-43c4-a90b-4f002235b13d,76a92289-2d9c-44a2-a153-219012758ce2,location,ARUSHA TANZANIA,,,"Arusha, Tanzania",-3.3869255,36.682991,ChIJg3M48ogcNxgRUnFJ7PcHGbw,,,,,Tanzania,Arusha,Arusha,,,,,Arusha,,,,,,,,,,,,,,,,,,,,,8/12/2016 11:49,10/24/2016
d39d3979-12d3-43c4-a90b-4f002235b13d,07da9420-00f2-4b5a-b08a-a383033b508c,organization,BUNJU DAR ES SALAAM TANZANIA,1/1/2012,,"Bunju, Dar es Salaam, Tanzania",-6.6900783,39.0919075,ChIJh06lzFz2XBgRmWIgkDlAYjU,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/12/2016 11:49,10/24/2016
d39d3979-12d3-43c4-a90b-4f002235b13d,60a13be5-e179-440d-a3dd-2641feef8790,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/12/2016 11:49,10/24/2016
d39d3979-12d3-43c4-a90b-4f002235b13d,bdda1bd0-2445-4856-b87b-2baf912dc0ba,organization,BUNJU DAR ES SALAAM TANZANIA,3/1/2014,,"Bunju, Dar es Salaam, Tanzania",-6.6900783,39.0919075,ChIJh06lzFz2XBgRmWIgkDlAYjU,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/12/2016 11:49,10/24/2016
d55d2782-9d85-4b34-9352-35726abfcd07,b0e6d9e0-3412-4e38-bb89-bc1807826741,organization,DAR ES SALAAM TANZANIA,4/1/2008,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,7/28/2016 20:26,10/24/2016
d55d2782-9d85-4b34-9352-35726abfcd07,6fa64c9a-fbe4-4fc5-a9d9-d0e9e4cc3522,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,7/28/2016 20:26,10/24/2016
d59e5e48-c710-46a0-b82b-e39a6f43c0d1,1627b9c6-ef0a-475a-a5fe-febab3164809,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Beirut,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/24/2016 10:48,10/24/2016
d5de6219-eaaf-4fde-ad44-82dc31de61d9,87ee862b-c004-4bae-999a-81c3af22bdc7,event,ARUSHA REGION TANZANIA,5/1/2015,5/1/2015,"Arusha Region, Tanzania",-2.7583635,36.2630844,ChIJAXA6kENnMRgRU0ESZivtD9c,,,,,Tanzania,Arusha Region,,,,,,,,,,,,,,,,,,,,,,,,,,,9/7/2016 14:45,10/24/2016
d5de6219-eaaf-4fde-ad44-82dc31de61d9,11719792-3eb6-44f3-9ef7-add9522608b2,event,IRINGA REGION TANZANIA,6/1/2016,6/1/2016,"Iringa Region, Tanzania",-7.788744,35.5657845,ChIJa1h2r4A9VBgReIwtX23PdcY,,,,,Tanzania,Iringa Region,,,,,,,,,,,,,,,,,,,,,,,,,,,9/7/2016 14:45,10/24/2016
d5de6219-eaaf-4fde-ad44-82dc31de61d9,ecd150eb-febc-43ad-89a8-e785368b366f,person,"IRINGA, IRINGA REGION, TANZANIA",,,"Iringa, Tanzania",-7.7680588,35.6860733,ChIJsS4bwSsWVBgRL1AhxHgzfSg,,,,,Tanzania,Iringa Region,Iringa,,,,,Iringa,,,,,,,,,,,,,,,,,,,,,9/7/2016 14:45,10/24/2016
d65b721d-1452-4cc6-821e-81ef1f9d4ebe,99d5f00a-a184-4d75-af22-9ba0b555472c,location,DAR ES SALAAM TANZANIA,,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/12/2016 13:38,10/24/2016
d65b721d-1452-4cc6-821e-81ef1f9d4ebe,05b19025-d3b1-4b46-9823-1c5feb2e0f78,organization,MWENGE DAR ES SALAAM TANZANIA,1/1/2013,,"Mwenge, Dar es Salaam, Tanzania",-6.7695351,39.2297554,ChIJZUY1f4NOXBgRRvH80pIt-CI,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/12/2016 13:38,10/24/2016
d65b721d-1452-4cc6-821e-81ef1f9d4ebe,5148a40c-f8e6-4cff-8ce4-ddb02f93b4e0,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/12/2016 13:38,10/24/2016
d7c086ac-a865-46c1-b09e-80e9884f5a2f,5cf4d497-f565-4755-9991-525b3b1ba181,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,9/2/2016 9:52,10/24/2016
d7c086ac-a865-46c1-b09e-80e9884f5a2f,d255f8d7-203b-4742-a7f7-5bb58e9e86f4,organization,UNIVERSITY OF DAR ES SALAAM DAR ES SALAAM TANZANIA,8/1/2015,,"University of Dar ES Salaam Mwalimu Nyerere Main Campus, Dar es Salaam, Tanzania",-6.8106341,39.21661,ChIJtaqqpzhJXBgRunTiZrF3hIM,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,University of Dar ES Salaam Mwalimu Nyerere Main Campus,,,,,,,,,,,,,,,,,,9/2/2016 9:52,10/24/2016
d97357fd-a20b-4749-8c26-6acf3cb08f11,e7e8e524-4ca7-49f5-974d-992c7a981047,organization,MIKOCHENI DAR ES SALAAM TANZANIA,5/1/2013,,"Mikocheni, Dar es Salaam, Tanzania",-6.7637434,39.2453423,ChIJQUx5XjxMXBgRWp9-cF3OKVc,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 13:01,10/24/2016
d97357fd-a20b-4749-8c26-6acf3cb08f11,285606ee-3207-40a8-a249-a71b13cf2068,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 13:01,10/24/2016
d997e48d-2d6e-430d-9dd6-43110b602c23,0411bd39-6ed8-497c-8a4e-3866e774e4bf,location,BEIRUT LEBANON,,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/9/2016 16:10,10/24/2016
d997e48d-2d6e-430d-9dd6-43110b602c23,29b14a31-2b6f-4f39-b3cb-93cc56d49b21,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/9/2016 16:10,10/24/2016
db00c205-6eed-4a1b-9942-1519b0e6b05b,f24990d8-c5c1-43b1-b9f9-233030fc5481,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/10/2016 15:08,10/24/2016
db00c205-6eed-4a1b-9942-1519b0e6b05b,59f47bf8-0a80-4ed9-b08d-76ce00515355,organization,KITUNDA DAR ES SALAAM TANZANIA,6/1/2015,,"Kitunda, Dar es Salaam, Tanzania",-6.8897748,39.2115669,ChIJm9iJdD82XBgR72-KPcg1IdA,,,,,Tanzania,Dar es Salaam,Ilala,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/10/2016 15:08,10/24/2016
db5e0ed8-5876-44ca-9a3f-510aecf82d98,f13c234b-b97f-4b0f-9784-04364a90ada7,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/30/2016 12:06,10/24/2016
dc54bdb8-7ea1-4999-8c4c-9bc185809783,3e895c12-66ad-47b8-ab3a-dc0f1dd1cc1f,location,MAR ROUKOZ MOUNT LEBANON LEBANON,,,"Mar Roukoz, Lebanon",33.865654,35.557579,ChIJu2484NQXHxURMGJEo3vstc0,,,,,Lebanon,Mount Lebanon,El Metn,Mar Roukoz,,,,,,,,,,,,,,,,,,,,,,,,,5/30/2016 10:51,10/24/2016
dc54bdb8-7ea1-4999-8c4c-9bc185809783,e70a0343-8daa-4215-a150-99359ebc8cdb,location,DEKOUANÉ MAR ROUKOZ MOUNT LEBANON LEBANON,,,"Mar Roukoz & Dahr El Hsa, Lebanon",33.8724442,35.5505714,ChIJ5etmXMwXHxUR9YNCh_u7Gzw,,Mar Roukoz & Dahr El Hsa,,,Lebanon,Mount Lebanon,El Metn,Mar Roukoz,,,,,,,,,,,,,,,,,,,,,,,,,5/30/2016 10:51,10/24/2016
dc54bdb8-7ea1-4999-8c4c-9bc185809783,0a1aaf73-42f4-44fb-bcf5-31ef46bc2c0e,person,"FANAR, MOUNT LEBANON, LEBANON",,,"Fanar, Lebanon",33.8797226,35.5739937,ChIJjc5PeY89HxURdhwWgVfvORE,,,,,Lebanon,Mount Lebanon,El Metn,Fanar,,,,,,,,,,,,,,,,,,,,,,,,,5/30/2016 10:51,10/24/2016
dc624907-49ae-4d1f-b5c3-a5738d775e9d,121cb607-8e7f-4c20-92c5-610876e6be74,location,SOMA BOOK CAFE MIKOCHENI TANZANIA,,,"53 Mlingotini Circle, Regent Estate, Dar es Salaam, Tanzania",-6.7772284,39.2584686,ChIJDbTYBkBMXBgREVtWSTljx4U,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,"53 Mlingotini Circle, Regent Estate",,,,7/11/2016 7:23,10/24/2016
dc624907-49ae-4d1f-b5c3-a5738d775e9d,b970495f-bc59-4588-92ec-7e71ce108905,location,BUNI INNOVATION HUB DAR ES SALAAM TANZANIA,,,"Sayansi Bulding, COSTECH, Dar es Salaam 4302, Tanzania",-6.7746191,39.2412605,ChIJlfF9ySZMXBgRcjo29HvtSKA,,,,,Tanzania,,Kinondoni,,,,,Dar es Salaam,,,,,,4302,,,,,,,,,,,,,,,7/11/2016 7:23,10/24/2016
dc624907-49ae-4d1f-b5c3-a5738d775e9d,d6864b12-687b-4395-b93d-a992717a79a8,location,DAR FREE MARKET ALI HASSAN MWINYI RD DAR ES SALAAM TANZANIA,,,"Ali Hassan Mwinyi Rd, Dar es Salaam, Tanzania",-6.7847028,39.2774811,ChIJm2ATkmNMXBgRzfGqJmNSVrE,,Ali Hassan Mwinyi Rd,,,Tanzania,,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,7/11/2016 7:23,10/24/2016
dc624907-49ae-4d1f-b5c3-a5738d775e9d,e7a1727a-cb61-412b-b4d7-0922da2eedc1,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,7/11/2016 7:23,10/24/2016
dc624907-49ae-4d1f-b5c3-a5738d775e9d,c0115090-33eb-47d1-b838-59ed440a637c,location,SOMA BOOK CAFE MIKOCHENI TANZANIA,,,"53 Mlingotini Circle, Regent Estate, Dar es Salaam, Tanzania",-6.7772284,39.2584686,ChIJDbTYBkBMXBgREVtWSTljx4U,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,"53 Mlingotini Circle, Regent Estate",,,,7/11/2016 7:23,10/24/2016
dcf3e5ce-c9e8-431e-8014-a36c51b75b67,a4b87254-ef05-4595-a308-d5fb5b77156a,location,BERYTECH TECHNOLOGICAL POLE ESIB BEIRUT MOUNT LEBANON LEBANON,,,"East Suburbs, Beirut 11-7503, Lebanon",33.864975,35.5622215,ChIJXZ7f7dYXHxURK_gCNYU2f3Q,,,,,Lebanon,Mount Lebanon,El Metn,,,,,Beirut,,,,,,Nov-03,,,,,,,,,,,,,,,6/14/2016 7:31,10/24/2016
dd80d069-537b-4cc9-bc8d-1c15ad27affb,2ede167f-3192-4cce-9f18-2fd2b23c2631,person,"TANGA, TANZANIA",,,"Tanga, Tanzania",-5.0888753,39.1023216,ChIJtccvi5nbQxgR893DKIVXweE,,,,,Tanzania,Tanga,Tanga,,,,,Tanga,,,,,,,,,,,,,,,,,,,,,8/3/2016 9:07,10/24/2016
dd80d069-537b-4cc9-bc8d-1c15ad27affb,717e6b06-2ff7-44e3-abf0-dcaa5293630c,event,COSTECH KIJITONYAMA DAR ES SALAAM TANZANIA,9/1/2014,9/1/2014,"Kijitonyama, Dar es Salaam, Tanzania",-6.7745419,39.2411957,ChIJL9E9ySZMXBgRhgxWjNNRiak,,,,,Tanzania,,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 9:07,10/24/2016
dd80d069-537b-4cc9-bc8d-1c15ad27affb,40688871-acbb-4eaf-84cf-9d289cd7bba9,organization,KIJITONYAMA DAR ES SALAAM TANZANIA,2/1/2014,,"Kijitonyama, Dar es Salaam, Tanzania",-6.7776451,39.234951,ChIJ3X6Pjh9MXBgR4rLej3Lrlbk,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 9:07,10/24/2016
dedc6fdf-19b1-40a6-982f-1c237f831f40,78464683-2f4f-4018-bd1e-419dcdb9d2bb,organization,DUBAI SILICON OASIS DUBAI UNITED ARAB EMIRATES,2/1/2016,,Dubai Silicon Oasis - Dubai - United Arab Emirates,25.1279488,55.3862648,ChIJEUHNHQ9kXz4Rw5JHYr7nOMs,,,,,United Arab Emirates,Dubai,,,,,,Dubai,,,,,,,,,,,,,,,,,,,,,7/14/2016 15:24,10/24/2016
dedc6fdf-19b1-40a6-982f-1c237f831f40,1b0c440d-073b-4d8a-a56c-ff6480a7f4ea,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,7/14/2016 15:24,10/24/2016
dedc6fdf-19b1-40a6-982f-1c237f831f40,78464683-2f4f-4018-bd1e-419dcdb9d2bb,organization,BEIRUT DIGITAL DISTRICT BEIRUT LEBANON,2/1/2016,,"1 floor ZTE corpiration Bdd1499, Nassif Yazigi Street,, Beirut, Lebanon",33.8915863,35.5054779,ChIJkQVdiuEWHxURtgXwwO_0Sgg,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,7/14/2016 15:24,10/24/2016
df3f3bcb-b4a9-4196-9bfe-2b428d172729,49f1a3f7-903f-4185-996d-9958ea28a72e,organization,DAR ES SALAAM TANZANIA,4/1/2016,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/4/2016 14:34,10/24/2016
df3f3bcb-b4a9-4196-9bfe-2b428d172729,99a9b316-66be-458c-b29f-62b288e7449a,event,DAR ES SALAAM TANZANIA,5/1/2016,5/1/2016,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/4/2016 14:34,10/24/2016
df3f3bcb-b4a9-4196-9bfe-2b428d172729,2a103cf3-438d-4658-9a73-a4c22c23dbd1,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/4/2016 14:34,10/24/2016
df664ea5-19fe-4d4e-8882-54aade7eadeb,076ab732-137c-4482-a7fd-ed9f1b8fb4d4,person,"BAABDA, MOUNT LEBANON, LEBANON",,,"Baabda, Lebanon",33.8415527,35.5493698,ChIJqaVAZfIXHxUReIVYwvDZBR8,,,,,Lebanon,Mount Lebanon,Baabda,Baabda,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
e1813f3d-5b07-40df-977d-63de1577c6f6,09862293-17b1-4ded-b05c-7c94a9a2e55e,location,LAUSANNE SWITZERLAND,,,"Lausanne, Switzerland",46.5196533,6.6322732,ChIJ5aeJzT4pjEcRXu7iysk_F-s,,,,,Switzerland,Vaud,Lausanne District,,,,,Lausanne,,,,,,,,,,,,,,,,,,,,,7/25/2016 10:57,10/24/2016
e1813f3d-5b07-40df-977d-63de1577c6f6,3fce83b7-b0f3-4ed5-89fd-01f4a1bea75f,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,7/25/2016 10:57,10/24/2016
e18833af-b1fa-4eac-8faf-870851193bdc,c171d23d-39c7-444a-8151-d6a66ed0c4e4,event,DAR ES SALAAM TANZANIA,7/1/2016,8/1/2016,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/18/2016 11:47,10/24/2016
e18833af-b1fa-4eac-8faf-870851193bdc,ccee2cb3-a802-48f4-9b47-0981a7f37d19,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/18/2016 11:47,10/24/2016
e197c75a-ca56-40bf-878e-4f78549630b4,48ffc6a0-1fff-4314-8ce6-2d8f539c3d0a,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,8/4/2016 11:08,10/24/2016
e1dfa12d-bea3-4222-b887-cbcb56527c8e,bc9e52f0-f531-484e-874f-c20a853bb5f5,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/14/2016 13:04,10/24/2016
