"latitude","longitude"
40.7133522,-74.0121307
40.7366409,-73.9935455
40.7253952,-74.0048065
40.7883072,-73.9675598
40.7619667,-73.9688339
40.7527657,-73.9896622
40.7267418,-74.0052490
40.7227097,-73.9974670
40.7547150,-73.9710846
40.7430267,-73.9848175
40.7346153,-73.9910736
40.7063408,-74.0134125
40.7240982,-73.9963379
40.7237816,-73.9998932
40.7528572,-73.9929810
40.7464981,-74.0094452
40.7225800,-73.9988327
40.7481232,-73.9938812
40.7372971,-73.9921875
40.7535973,-73.9832306
40.7382164,-73.9856796
40.7572861,-73.9712830
40.7456245,-73.9898453
40.7719574,-73.9523163
40.7237663,-73.9939880
40.7057800,-74.0139694
40.7212296,-73.9977188
40.7534370,-73.9910049
40.7522697,-73.9910889
40.7453308,-73.9929504
40.7439346,-73.9886703
40.7070274,-74.0124664
40.7202034,-73.9986725
40.7245941,-73.9970856
40.7668839,-73.9822464
40.7245941,-73.9970856
40.7209587,-73.9997025
40.7529259,-73.9787445
40.7108841,-74.0083923
40.7190819,-74.0090790
40.7487869,-73.9945450
40.7527046,-73.9885025
40.7522812,-73.9844894
40.7531586,-73.9893570
40.7186356,-74.0025406
40.7498207,-73.9889526
40.7409325,-73.9962006
40.7202034,-73.9986725
40.7267418,-74.0052490
40.7566795,-73.9760742
40.7393913,-73.9892883
40.7065659,-74.0090408
40.7953644,-73.9706116
40.7393913,-73.9892883
40.7478523,-73.9826050
40.7799187,-73.9761124
40.7450714,-73.9926300
40.7526245,-73.9757156
40.7272453,-74.0075150
40.7500954,-74.0028305
40.7204399,-73.9982224
40.7626190,-73.9723892
40.7487106,-73.9856567
40.7243118,-73.9973373
40.7371025,-73.9954987
40.7622490,-73.9723663
40.7461205,-73.9893570
40.7396622,-74.0059280
40.7566795,-73.9760742
40.7368050,-73.9883194
40.7067986,-74.0113831
40.7230721,-73.9984131
40.7240181,-73.9965515
40.7456551,-73.9861603
40.7536240,-73.9865494
40.7541046,-73.9989166
40.7259026,-74.0062332
40.7111244,-74.0088501
40.7410469,-73.9929199
40.7440681,-73.9852219
40.7268677,-74.0077362
40.7400055,-73.9930801
40.7487106,-73.9856567
40.7434921,-73.9896469
40.7481232,-73.9938812
40.7477150,-73.9878082
40.7306023,-73.9915237
40.7436981,-73.9894104
40.7286415,-73.9920807
40.7529755,-73.9842300
40.7589149,-73.9752045
40.7465630,-73.9810715
40.7429657,-73.9922791
40.7396278,-73.9898605
40.7274208,-74.0059586
40.7535629,-73.9892807
40.7570267,-73.9839172
40.7528381,-73.9916382
40.7529755,-73.9842300
40.7484932,-73.9920883
40.7137260,-73.9941025
40.7137260,-73.9941025
40.7057800,-74.0139694
40.7258720,-73.9930649
40.7396622,-74.0059280
40.7065659,-74.0090408
40.7396927,-73.9859772
40.7111015,-74.0093002
40.7259026,-74.0062332
40.7464561,-73.9928284
40.7626534,-73.9715805
40.7387505,-73.9947433
40.7480469,-73.9919434
40.7509155,-73.9754562
40.7057877,-74.0102463
40.7576447,-73.9803696
40.7544670,-73.9906540
40.7531319,-73.9808655
40.7277527,-74.0076981
40.7584534,-73.9728546
40.7523651,-73.9885025
40.7236137,-73.9932098
40.7149429,-74.0060425
40.7243118,-73.9973373
40.7027893,-74.0133209
40.7346153,-73.9910736
40.7200470,-74.0018768
40.7539253,-73.9854126
40.7481232,-73.9938812
40.7416306,-73.9924164
40.7190132,-74.0017929
40.7344780,-73.9946442
40.7382507,-73.9881592
40.7102814,-74.0059891
40.7445908,-73.9827805
40.7248802,-74.0063477
40.7481155,-73.9843979
40.7528305,-73.9923477
40.7393913,-73.9892883
40.7523270,-73.9826813
40.7633553,-73.9763718
40.7526855,-73.9758987
40.7236214,-74.0088043
40.7200356,-74.0004807
40.7466431,-74.0100555
40.7243118,-73.9973373
40.7341003,-74.0034256
40.7144165,-74.0072632
40.7542648,-73.9773026
40.7384148,-73.9939194
40.7511292,-73.9817123
40.7052536,-74.0140686
40.7421341,-73.9844513
40.7560158,-73.9838257
40.7393913,-73.9892883
40.7245216,-73.9971542
40.7560577,-73.9857788
40.7531586,-73.9893570
40.7450829,-73.9810486
40.7480545,-73.9947510
40.7445793,-73.9839020
40.7550507,-73.9918289
40.7560883,-73.9901123
40.7437248,-73.9884415
40.7301369,-73.9901276
40.7063408,-74.0134125
40.7487869,-73.9945450
40.7493706,-73.9938583
40.7434845,-73.9841995
40.7416229,-73.9909897
40.7444992,-73.9901581
40.7439346,-73.9886703
40.7511520,-73.9854736
40.7549820,-73.9871826
40.7487106,-73.9856567
40.7535896,-73.9803925
40.7108841,-74.0083923
40.7506332,-73.9853058
40.7617645,-73.9723587
40.7393913,-73.9892883
40.7474251,-73.9875031
40.7542496,-73.9714355
40.7387428,-73.9929276
40.7612610,-73.9850311
40.7563400,-73.9811401
40.7374573,-73.9833374
40.7514420,-73.9906769
40.7445908,-73.9827805
40.7588921,-73.9696121
40.7539482,-73.9811935
40.7468529,-73.9863663
40.7418365,-73.9928818
40.7418518,-73.9955750
40.7393913,-73.9892883
40.7491035,-73.9945908
40.7061081,-74.0115433
40.7616539,-73.9702148
40.7226677,-73.9987564
40.7214317,-73.9887848
40.7355003,-73.9918823
40.7292824,-74.0027847
40.7628365,-73.9824677
40.7402344,-73.9899979
40.7434616,-73.9853592
40.7491035,-73.9945908
40.7525978,-73.9928055
40.7623863,-73.9718704
40.7516022,-74.0065155
40.7442970,-73.9836655
40.7410240,-73.9917679
40.7436981,-73.9894104
40.7245941,-73.9970856
40.7474709,-73.9927902
40.7547188,-73.9938965
40.7535973,-73.9780884
40.7226677,-73.9987564
40.7481155,-73.9843979
40.7558708,-73.9701462
40.7436981,-73.9894104
40.7378044,-74.0021591
40.7568741,-73.9820023
40.7399445,-73.9910583
40.7198486,-74.0007401
40.7380028,-73.9917831
40.7190132,-74.0008163
40.7534790,-73.9720459
40.7534790,-73.9720459
40.7205849,-74.0014725
40.7488289,-73.9937592
40.7481232,-73.9938812
40.7401619,-73.9988785
40.7480545,-73.9947510
40.7440681,-73.9852219
40.7559929,-73.9785004
40.7523651,-73.9885025
40.7525902,-73.9833069
40.7421341,-73.9844513
40.7652092,-73.9825058
40.7602844,-73.9722443
40.7205849,-74.0014725
40.7426414,-73.9918137
40.7175102,-73.9909210
40.7034531,-74.0109863
40.7347336,-73.9940796
40.7510719,-73.9816055
40.7546577,-73.9826813
40.7247696,-73.9963913
40.7459717,-73.9916992
40.7888565,-73.9765549
40.7446442,-73.9896774
40.7225838,-74.0038147
40.7334595,-73.9913254
40.7535973,-73.9780884
40.7380028,-73.9917831
40.7108841,-74.0083923
40.7630043,-73.9809418
40.7265778,-73.9953156
40.7478523,-73.9826050
40.7391548,-73.9928055
40.7286415,-73.9920807
40.7412872,-73.9915848
40.7398682,-74.0020370
40.7570419,-73.9747238
40.7234039,-74.0027161
40.7529945,-73.9850388
40.7440681,-73.9852219
40.7149429,-74.0060425
40.7580605,-73.9788666
40.7470207,-73.9922867
40.7551956,-73.9922180
40.7432976,-73.9864044
40.7444992,-73.9901581
40.7190666,-73.9969864
40.7217789,-74.0018845
40.7202034,-73.9986725
40.7200012,-74.0045624
40.7393913,-73.9892883
40.7396736,-73.9940414
40.7397499,-73.9898834
40.7057800,-74.0139694
40.7396622,-73.9915009
40.7226677,-73.9987564
40.7652702,-73.9806824
40.7542648,-73.9773026
40.7525787,-73.9878998
40.7418518,-73.9955750
40.7440681,-73.9852219
40.7301979,-73.9923630
40.7440948,-73.9949036
40.7400932,-73.9854889
40.7421303,-73.9939728
40.7433739,-73.9912949
40.7405090,-73.9877319
40.7416878,-73.9905777
40.7376671,-73.9929199
40.7461548,-73.9836426
40.7068253,-74.0130310
40.7502403,-73.9741974
40.7522507,-73.9785080
40.7405853,-73.9907990
40.7079315,-74.0064621
40.7274208,-74.0059586
40.7277527,-74.0076981
40.7440681,-73.9910355
40.7524872,-74.0063858
40.7857246,-73.9711151
40.7567940,-73.9841232
40.7481155,-73.9843979
40.7459793,-74.0035706
40.7285004,-73.9842682
40.7647209,-73.9811859
40.7443428,-73.9871979
40.7363586,-73.9937515
40.7073975,-74.0126038
40.7470093,-73.9839325
40.7388649,-73.9931717
40.7269630,-74.0058899
40.7224083,-73.9941177
40.7274208,-74.0059586
40.7457504,-74.0085983
40.7410469,-73.9914322
40.7499313,-73.9818573
40.7076340,-74.0107727
40.7415543,-73.9902649
40.7414589,-73.9964676
40.7466431,-74.0100555
40.7561760,-73.9925766
40.7046127,-74.0097351
40.7450333,-73.9837494
40.7530365,-73.9866943
40.7073975,-74.0126038
40.7431831,-73.9908447
40.7491035,-73.9945908
40.7553215,-73.9932861
40.7566872,-73.9800186
40.7504883,-73.9806290
40.7531891,-73.9927139
40.7294693,-74.0001602
40.7236214,-74.0088043
40.7440681,-73.9852219
40.7440681,-73.9852219
40.7267418,-74.0052490
40.7387428,-73.9929276
40.7550507,-73.9918289
40.7245941,-73.9970856
40.7572861,-73.9712830
40.7542038,-73.9846191
40.7528305,-73.9923477
40.7559929,-73.9785004
40.7546349,-73.9889374
40.7499733,-74.0042953
40.7407188,-73.9921265
40.7256012,-74.0071335
40.7410469,-73.9929199
40.7662888,-73.9825211
40.7812729,-73.9793549
40.7576027,-73.9811401
40.7043419,-74.0118561
40.7401848,-73.9916229
40.7510719,-73.9816055
40.7479858,-73.9820938
40.7388344,-73.9938660
40.7046852,-74.0112305
40.7568359,-73.9725952
40.7605133,-73.9734116
40.7662430,-73.9691010
40.7396622,-73.9915009
40.7499313,-73.9854813
40.7510300,-73.9842834
40.7436981,-73.9894104
40.7514420,-73.9906769
40.7376671,-73.9929199
40.7534065,-73.9876404
40.7481384,-73.9969482
40.7587395,-73.9786758
40.7184219,-73.9976196
40.7384491,-73.9886932
40.7466240,-73.9854202
40.7492065,-73.9851761
40.7253914,-74.0060883
40.7457848,-73.9847183
40.7393570,-73.9928970
40.7446823,-73.9848709
40.7446785,-73.9848480
40.7205849,-74.0014725
40.7410469,-73.9914322
40.7410469,-73.9914322
40.7445717,-73.9894714
40.7440681,-73.9852219
40.7393913,-73.9892883
40.7385750,-73.9871521
40.7565346,-73.9898911
40.7249184,-73.9968796
40.7448540,-73.9901199
40.7313004,-74.0085220
40.7274208,-74.0059586
40.7051620,-74.0159683
40.7547112,-73.9784088
40.7194862,-73.9999313
40.7400665,-73.9868088
40.7572517,-73.9867706
40.7465630,-73.9810715
40.7492638,-73.9858704
40.7516022,-74.0065155
40.7251930,-73.9845123
40.8087006,-73.9480591
40.8352051,-73.9468689
40.7400665,-73.9868088
40.7189865,-73.9854584
40.7640610,-73.9814758
40.7388344,-73.9938660
40.7388344,-73.9938660
40.7304993,-74.0072174
40.7221565,-73.9923096
40.7068100,-74.0094299
40.7439346,-73.9886703
40.7470207,-73.9922867
40.7159958,-73.9928055
40.8087006,-73.9480591
40.7082291,-74.0105209
40.7490044,-73.9942398
40.7469597,-73.9843521
40.7453346,-73.9902115
40.7378922,-73.9912796
40.7478485,-73.9879608
40.8004074,-73.9702682
40.7259026,-74.0062332
40.7495155,-74.0040131
40.7572365,-73.9829788
40.7416649,-74.0011292
40.7052917,-74.0108795
40.7467728,-73.9928818
40.7170792,-74.0070038
40.7504883,-73.9764023
40.7272224,-73.9948044
40.7534790,-73.9720459
40.7513199,-73.9821472
40.7409363,-73.9926529
40.7087746,-74.0067291
40.7320633,-74.0079575
40.7534409,-73.9895325
40.7566872,-73.9800186
40.7410240,-73.9917679
40.7410812,-73.9853210
40.7461205,-73.9893570
40.7270164,-73.9943390
40.7454910,-73.9925079
40.7455788,-74.0076981
40.7472687,-73.9800644
40.7465591,-73.9811859
40.7545853,-73.9865265
40.7403641,-73.9931107
40.7435112,-73.9908142
40.7513885,-73.9930573
40.7236214,-74.0088043
40.7267418,-74.0052490
40.7500725,-73.9847183
40.7504883,-73.9806290
40.7387352,-73.9911118
40.7400932,-73.9854889
40.7274208,-74.0059586
40.7259026,-74.0062332
40.7560196,-73.9724426
40.7550545,-73.9816818
40.7373962,-74.0079727
40.7523651,-73.9885025
40.7469521,-73.9970474
40.7526131,-73.9918137
40.7144165,-74.0072632
40.7259941,-73.9957123
40.7513580,-73.9789581
40.7446289,-73.9877167
40.7416229,-73.9909897
40.7208862,-74.0010300
40.7611008,-73.9706497
40.7492981,-73.9914932
40.7388306,-73.9815369
40.7478485,-73.9879608
40.7394447,-73.9844589
40.7389145,-73.9940643
40.7487869,-73.9945450
40.7082481,-74.0104294
40.7420464,-73.9918213
40.7487106,-73.9856567
40.7353363,-74.0082016
40.7635384,-73.9722443
40.7368050,-73.9883194
40.7200279,-73.9993896
40.7533684,-73.9774857
40.7450714,-73.9926300
40.7182922,-74.0013275
40.7421036,-73.9855804
40.7638092,-73.9608536
40.7452812,-73.9939499
40.7051620,-74.0092392
40.7534790,-73.9720459
40.7233200,-74.0037918
40.7443619,-73.9880295
40.7833214,-73.9795303
40.7510910,-73.9835892
40.7119217,-74.0084457
40.7557144,-73.9888611
40.7557144,-73.9888611
40.7368050,-73.9883194
40.7400055,-73.9930801
40.7071762,-74.0129318
40.7377205,-73.9877396
40.7498207,-73.9889526
40.7254791,-73.9836197
40.7095146,-74.0090866
40.7654800,-73.9808426
40.7509079,-73.9735794
40.7447968,-73.9938812
40.7529488,-73.9918213
40.7798271,-73.9578857
40.7429352,-73.9838943
40.7449570,-73.9893951
40.7274208,-74.0059586
40.7555466,-73.9808578
40.7203369,-74.0007019
40.7221565,-73.9923096
40.7376480,-73.9886169
40.7408218,-73.9923630
40.7283630,-73.9908524
40.7450714,-73.9926300
40.7405090,-73.9877319
40.7303848,-74.0014877
40.7274208,-74.0059586
40.7487068,-73.9878082
40.7267418,-74.0052490
40.7472687,-73.9800644
40.7262917,-74.0087357
40.7267418,-74.0052490
40.7519569,-73.9845581
40.7283287,-73.9914780
40.7507439,-73.9793777
40.8280563,-73.9346848
40.7067947,-74.0128860
40.7388496,-73.9895096
40.7450714,-73.9926300
40.7467041,-73.9869080
40.7052917,-74.0108795
40.7093239,-74.0071487
40.7534409,-73.9895325
40.7221565,-73.9923096
40.7274857,-74.0051270
40.7673836,-73.9538879
40.7406006,-73.9919128
40.7638588,-73.9742813
40.7453728,-73.9821091
40.7511826,-73.9882050
40.7250252,-73.9967957
40.7519760,-73.9866028
40.7932663,-73.9679337
40.7205849,-74.0014725
40.7358742,-73.9939728
40.8330116,-73.9416428
40.7209854,-74.0013733
40.7539406,-73.9730988
40.7531586,-73.9893570
40.7516022,-74.0065155
40.7171745,-74.0051422
40.7321625,-74.0018005
40.7518082,-73.9891205
40.7536964,-73.9859695
40.7629471,-73.9724197
40.7121315,-74.0133057
40.7504883,-73.9806290
40.7541885,-73.9917450
40.7457352,-73.9826965
40.7457504,-74.0085983
40.7337952,-74.0070114
40.7445793,-73.9839020
40.7083092,-74.0060043
40.7267342,-73.9902115
40.7483826,-73.9854813
40.7372246,-73.9949417
40.7205849,-74.0014725
40.7390633,-73.9909363
40.7274208,-74.0059586
40.7306023,-73.9915237
40.7402420,-73.9850235
40.7565727,-73.9697418
40.7534370,-73.9910049
40.7376480,-73.9886169
40.7257881,-74.0041428
40.7532578,-73.9906311
40.7259026,-74.0062332
40.7349968,-73.9877167
40.7363205,-73.9960022
40.7189102,-74.0017624
40.7446289,-73.9877167
40.7305908,-74.0011978
40.7524300,-73.9737396
40.7537994,-73.9900208
40.7057800,-74.0139694
40.7510719,-73.9816055
40.7263985,-73.9995346
40.7536697,-73.9954910
40.7346153,-73.9910736
40.7346153,-73.9910736
40.7451897,-73.9791718
40.7190819,-74.0090790
40.7545700,-73.9789124
40.7510948,-73.9782639
40.7557220,-73.9933701
40.7253914,-74.0060883
40.7526703,-73.9878387
40.7313004,-74.0085220
40.7052193,-74.0067978
40.7217636,-74.0003586
40.7080688,-74.0074692
40.7182693,-73.9900208
40.7546730,-73.9847946
40.7549820,-73.9871826
40.7431145,-73.9846191
40.7447968,-73.9938812
40.7692566,-73.9825668
40.7547112,-73.9920044
40.7501678,-73.9764862
40.7368507,-73.9909439
40.7985039,-73.9671173
40.7428589,-73.9934616
40.7059784,-74.0126038
40.7388077,-73.9934235
40.7043419,-74.0118561
40.7530365,-73.9866943
40.7423134,-73.9890213
40.7479477,-73.9845352
40.7274208,-74.0059586
40.7445793,-73.9839020
40.7160454,-74.0108109
40.7281494,-73.9916840
40.7535973,-73.9780884
40.7535973,-73.9780884
40.7500954,-74.0028305
40.7285042,-73.9870605
40.7274208,-74.0059586
40.7509155,-73.9754562
40.7334175,-73.9921570
40.7538643,-73.9787903
40.7332726,-73.9928055
40.7483406,-73.9929962
40.7083397,-74.0071640
40.7541580,-73.9797974
40.7327614,-73.9925766
40.7200546,-74.0082626
40.7452049,-73.9851685
40.7450714,-73.9926300
40.7543716,-73.9761810
40.7201767,-74.0003510
40.7519035,-73.9878998
40.7144432,-74.0064545
40.7073975,-74.0126038
40.7272224,-73.9948044
40.7343140,-73.9911804
40.7520981,-73.9906921
40.7528458,-73.9783173
40.7450905,-73.9831314
40.7519035,-73.9878998
40.7580605,-73.9788666
40.7453308,-73.9929504
40.7855072,-73.9792404
40.7274208,-74.0059586
40.7274208,-74.0059586
40.7520599,-73.9801712
40.7551956,-73.9922180
40.7306023,-73.9915237
40.7235680,-74.0021744
40.7467422,-73.9907608
40.7428589,-73.9934616
40.7409554,-74.0069733
40.7265778,-73.9953156
40.7371445,-73.9907303
40.7534790,-73.9720459
40.7063408,-74.0134125
40.7429352,-73.9838943
40.7274208,-74.0059586
40.7481155,-73.9843979
40.7511635,-73.9924622
40.7464943,-73.9854660
40.7252769,-73.9949722
40.7547188,-73.9938965
40.7366142,-74.0094452
40.7566872,-73.9800186
40.7420464,-73.9918213
40.7507591,-73.9767990
40.7393913,-73.9892883
40.7393913,-73.9892883
40.7376747,-73.9929276
40.7535973,-73.9780884
40.7411766,-73.9932251
40.7939644,-73.9728165
40.7516022,-74.0065155
40.7353630,-73.9977570
40.7482605,-73.9930725
40.7261124,-73.9956131
40.7249184,-73.9968796
40.7454834,-73.9916687
40.7535973,-73.9780884
40.7535973,-73.9780884
40.7449188,-74.0046921
40.7425537,-74.0060806
40.7436981,-73.9894104
40.7376671,-73.9929199
40.7521019,-73.9849014
40.7843285,-73.9704819
40.7238770,-73.9834366
40.7395935,-73.9921722
40.7594109,-73.9822235
40.7533951,-73.9875946
40.7481155,-73.9843979
40.7105217,-74.0104294
40.7108841,-74.0083923
40.7389526,-73.9923325
40.7504883,-73.9806290
40.7074890,-74.0108414
40.7429352,-73.9838943
40.7519798,-73.9940643
40.7180710,-74.0034180
40.7385712,-73.9804611
40.7772942,-73.9757996
40.7772942,-73.9757996
40.7383041,-73.9889984
40.7617378,-73.9617538
40.7344131,-73.9985962
40.7599144,-73.9911499
40.7547188,-73.9938965
40.7542648,-73.9773026
40.7175102,-73.9909210
40.7417793,-74.0045013
40.7491035,-73.9945908
40.7135086,-73.9859390
40.7148209,-74.0105515
40.7531586,-73.9893570
40.7570381,-73.9724655
40.7511559,-73.9902573
40.7057877,-74.0102463
40.7408142,-73.9905548
40.7453728,-73.9821091
40.7272606,-74.0052795
40.7552528,-73.9777832
40.7591553,-73.9752960
40.7207642,-74.0011063
40.7564774,-73.9824753
40.7552757,-73.9719315
40.7238083,-74.0032196
40.7592087,-73.9841766
40.7052917,-74.0108795
40.7197762,-74.0002289
40.7550354,-73.9718552
40.7501678,-73.9764862
40.7525330,-73.9790802
40.7467918,-73.9932480
40.7174110,-74.0002365
40.7620125,-73.9889450
40.7061615,-74.0137100
40.7446289,-73.9877167
40.7544060,-73.9863663
40.7621117,-73.9846420
40.7260246,-73.9960556
40.7628365,-73.9824677
40.7540932,-73.9888535
40.7511635,-73.9924622
40.7349968,-73.9877167
40.7349968,-73.9877167
40.7453728,-73.9821091
40.7260513,-73.9965363
40.7376480,-73.9886169
40.7334595,-73.9913254
40.7188263,-73.9989853
40.7448769,-73.9852829
40.7418518,-73.9955750
40.7282104,-74.0047226
40.7061615,-74.0137100
40.7032776,-74.0170288
40.7582855,-73.9679718
40.7482147,-73.9893341
40.7418365,-73.9928818
40.7744713,-73.9545441
40.7524300,-73.9737396
40.7505341,-73.9826431
40.7765045,-73.9553070
40.7765045,-73.9553070
40.7274208,-74.0059586
40.7456245,-73.9898453
40.7456245,-73.9898453
40.7686958,-73.9918213
40.7372971,-73.9921875
40.7097015,-74.0122604
40.7165833,-74.0161362
40.7149429,-74.0060425
40.7267418,-74.0052490
40.7453728,-73.9821091
40.7468185,-73.9862366
40.7433662,-73.9887009
40.7481232,-73.9938812
40.7217865,-74.0094452
40.7533264,-73.9794006
40.7618141,-73.9833908
40.7415543,-73.9902649
40.7645912,-73.9648209
40.7611504,-73.9846573
40.7477036,-73.9873810
40.7205849,-74.0014725
40.7208862,-74.0010300
40.7404327,-73.9940948
40.7551956,-73.9922180
40.8019295,-73.9686661
40.7521133,-73.9822922
40.7076340,-74.0107727
40.7436523,-73.9833679
40.7448997,-73.9867249
40.7447701,-73.9899292
40.7209396,-73.9992218
40.7457848,-73.9847183
40.7465134,-73.9897537
40.7028809,-74.0139847
40.7382736,-73.9822845
40.7520294,-73.9785614
40.7470207,-73.9922867
40.7471504,-73.9955673
40.7412109,-73.9958801
40.7545853,-73.9865265
40.7259026,-74.0062332
40.7499046,-73.9944077
40.7511559,-73.9766312
40.7434540,-73.9914703
40.7444992,-73.9901581
40.7510719,-73.9816055
40.7714806,-73.9601212
40.7535210,-73.9766312
40.7095108,-74.0096970
40.7410240,-73.9917679
40.8677864,-73.9199066
40.7387428,-73.9929276
40.7238960,-74.0009079
40.7414360,-73.9927597
40.7551956,-73.9922180
40.7487106,-73.9856567
40.7481155,-73.9843979
40.7217712,-74.0002670
40.7170372,-74.0030365
40.7575073,-73.9877701
40.7382736,-73.9822845
40.7088814,-74.0114288
40.7535858,-73.9914551
40.7393913,-73.9892883
40.7450714,-73.9926300
40.7399445,-73.9910583
40.7274857,-74.0051270
40.7235680,-74.0021744
40.7449799,-73.9832535
40.7440681,-73.9852219
40.7238579,-73.9974899
40.7259026,-74.0062332
40.7288399,-73.9878387
40.7245331,-73.9995728
40.7332726,-73.9928055
40.7393913,-73.9892883
40.7449493,-73.9865799
40.7400665,-73.9868088
40.7511635,-73.9924622
40.7404060,-74.0068283
40.7331429,-73.9923553
40.7946014,-73.9629364
40.7529945,-73.9850388
40.7536469,-73.9919357
40.7524948,-73.9915237
40.7449570,-73.9893951
40.7477722,-73.9933624
40.7242851,-73.9806061
40.7527122,-73.9920731
40.7536469,-73.9919357
40.7393913,-73.9892883
40.7368050,-73.9883194
40.7395668,-73.9893951
40.7481155,-73.9843979
40.7388344,-73.9938660
40.7105217,-74.0104294
40.7515450,-73.9809418
40.7413254,-73.9907074
40.7395973,-73.9883652
40.7515182,-73.9846649
40.7477150,-73.9878082
40.7566261,-73.9697571
40.7407188,-73.9921265
40.7512245,-73.9799881
40.7478485,-73.9879608
40.7451973,-73.9937439
40.7262840,-73.9865723
40.7568054,-73.9856796
40.7409363,-73.9926529
40.7409363,-73.9926529
40.7481232,-73.9938812
40.7245331,-73.9995728
40.7603989,-73.9849625
40.7539444,-73.9926071
40.7602615,-73.9932861
40.7489052,-73.9925919
40.7508736,-73.9858780
40.7526245,-73.9757156
40.7397499,-73.9898834
40.7462959,-73.9824905
40.7226410,-74.0010681
40.7175102,-73.9909210
40.8173409,-73.9433289
40.7267418,-74.0052490
40.7514076,-73.9851379
40.7504883,-73.9806290
40.7465591,-73.9811859
40.7525787,-73.9878998
40.7445374,-73.9922791
40.7272301,-73.9947968
40.7205849,-74.0014725
40.7049141,-74.0064011
40.7479477,-73.9916382
40.7575073,-73.9877701
40.7454720,-73.9927368
40.7389145,-73.9940643
40.7484932,-73.9920883
40.7203903,-73.9983139
40.7527657,-73.9896622
40.7368851,-73.9891663
40.7539406,-73.9730988
40.7566261,-73.9697571
40.7273140,-74.0057449
40.7277527,-74.0076981
40.7388496,-73.9895096
40.7455788,-74.0076981
40.7230530,-74.0053177
40.7071495,-74.0021057
40.7433739,-73.9912949
40.7520218,-74.0053024
40.7460632,-73.9919434
40.7410469,-73.9929199
40.7108841,-74.0083923
40.7468910,-73.9851913
40.7441559,-73.9883804
40.7459717,-73.9916992
40.7543945,-73.9708786
40.7175674,-73.9996796
40.6772804,-74.0094452
40.7558708,-73.9701462
40.7444038,-73.9871521
40.7066345,-74.0154495
40.7455788,-74.0076981
40.7528305,-73.9923477
40.7511635,-73.9924622
40.7557144,-73.9888611
40.7388306,-73.9920425
40.7334175,-73.9921570
40.7444038,-73.9871521
40.7372971,-73.9921875
40.7282104,-74.0047226
40.7645531,-73.9767227
40.7253914,-74.0060883
40.7373276,-73.9785385
40.7454910,-73.9925079
40.7420464,-73.9918213
40.7528610,-73.9878616
40.7117729,-73.9997025
40.7493706,-73.9938583
40.7651176,-73.9779434
40.7575455,-73.9754944
40.7441559,-73.9883804
40.7550583,-73.9816818
40.7814064,-73.9514771
40.7385750,-73.9871521
40.7549820,-73.9871826
40.7262688,-73.9995575
40.7237854,-73.9987640
40.7519760,-73.9866028
40.7597694,-73.9768219
40.7597694,-73.9768219
40.7224541,-74.0028152
40.7396622,-73.9915009
40.7283630,-73.9908524
40.7253876,-73.9973907
40.7061615,-74.0137100
40.7368050,-73.9883194
40.7539444,-73.9926071
40.7407188,-73.9921265
40.7231941,-73.9994736
40.7481155,-73.9843979
40.7245331,-73.9995728
40.7581177,-73.9830322
40.7272301,-73.9940567
40.7388306,-73.9815369
40.7430687,-73.9896622
40.7052917,-74.0108795
40.7482605,-73.9930725
40.7504883,-73.9806290
40.7313004,-74.0085220
40.7261124,-73.9956131
40.7201576,-74.0008240
40.7088814,-74.0114288
40.7441826,-73.9932022
40.7512207,-74.0043869
40.7429352,-73.9838943
40.7491035,-73.9945908
40.7238579,-73.9974899
40.7575645,-73.9899063
40.7393913,-73.9892883
40.7450714,-73.9926300
40.7274208,-74.0059586
40.7507439,-73.9793777
40.7283211,-73.9921570
40.7207985,-73.9933701
40.7467041,-73.9869080
40.7450714,-73.9926300
40.7428589,-73.9934616
40.7202034,-73.9986725
40.7393913,-73.9892883
40.7575951,-73.9915161
40.7504883,-73.9806290
40.7189598,-74.0027924
40.7511559,-73.9902573
40.8050041,-73.9380569
40.7503395,-73.9784546
40.7397499,-73.9898834
40.7439346,-73.9886703
40.7411766,-73.9932251
40.8092346,-73.9474335
40.7376480,-73.9886169
40.7223206,-73.9971619
40.7313004,-74.0085220
40.7265778,-73.9953156
40.7554207,-73.9938431
40.7558708,-73.9701462
40.7500114,-73.9856720
40.7552376,-73.9820251
40.7065964,-74.0133286
40.7500114,-73.9856720
41.1115456,-73.8583832
40.7477264,-73.9903870
40.7408752,-73.9879837
40.7471504,-73.9917755
40.7666855,-73.9834976
40.7269211,-74.0069275
40.7384148,-73.9939194
40.7437897,-73.9846191
40.7553215,-73.9932861
40.7226677,-73.9987564
40.7393913,-73.9892883
40.7465591,-73.9811859
40.7274208,-74.0059586
40.7065506,-74.0101166
40.7273140,-73.9957199
40.7480469,-73.9919434
40.7077599,-74.0073929
40.7190666,-73.9969864
40.7086983,-74.0116653
40.7351379,-73.9882431
40.7543983,-73.9933472
40.7663918,-73.9619675
40.7503662,-73.9761505
40.7510910,-73.9835892
40.7417793,-74.0045013
40.7546043,-73.9746552
40.7504272,-73.9852371
40.7334175,-73.9921570
40.7272224,-73.9948044
40.7566795,-73.9760742
40.7267418,-74.0052490
40.7380028,-73.9917831
40.7309265,-74.0084991
40.7155418,-74.0055923
40.7503510,-73.9817963
40.7050743,-74.0091629
40.7521858,-73.9804840
40.7443619,-73.9880295
40.7061081,-74.0115433
40.7144165,-74.0072632
40.7411766,-73.9932251
40.7067986,-74.0113831
